,price,locali,superficie,bagni,piano
807,210000,3,80.0,1,1.0
808,565000,5,150.0,2,0.5
809,239000,2,78.0,2,2.0
810,155000,2,65.0,1,2.0
811,195000,2,60.0,1,0.5
812,154000,2,56.0,1,1.0
813,780000,4,140.0,2,1.0
814,390000,4,119.0,2,3.0
815,699000,5,210.0,3,1.0
816,795000,3,150.0,2,5.0
817,365000,3,118.0,2,0.0
818,649000,5,160.0,3,3.0
819,1700000,5,225.0,3,1.0
820,272000,3,85.0,1,6.0
821,340000,3,140.0,2,0.5
822,219000,3,90.0,1,4.0
823,235000,3,100.0,2,4.0
824,239000,3,115.0,1,4.0
825,189000,3,70.0,1,1.0
826,365000,3,88.0,1,2.0
827,239000,4,85.0,2,0.0
828,465000,4,105.0,1,4.0
829,335000,3,100.0,2,8.0
830,2350000,5,271.0,2,2.0
831,510000,4,110.0,1,1.0
832,285000,3,94.0,2,0.0
833,259000,3,72.0,2,0.0
834,195000,3,73.0,1,2.0
835,1649000,5,240.0,2,2.0
836,640000,5,160.0,2,4.0
837,615000,3,96.0,2,2.0
838,249000,3,65.0,1,1.0
839,320000,1,30.0,1,6.0
840,340000,3,93.0,1,3.0
841,210000,3,70.0,1,2.0
842,189000,3,65.0,1,1.0
843,149000,2,55.0,1,1.0
844,765000,4,110.0,3,0.0
845,210000,1,43.0,1,2.0
846,135000,2,55.0,1,3.0
847,1350000,4,140.0,3,4.0
848,790000,5,170.0,3,2.0
849,320000,3,80.0,1,5.0
850,395000,3,96.0,2,1.0
851,780000,5,180.0,2,3.0
852,450000,2,51.0,1,4.0
853,160000,2,60.0,1,2.0
854,495000,5,151.0,2,4.0
855,395000,3,110.0,1,2.0
856,375000,2,65.0,1,2.0
857,495000,5,155.0,3,4.0
858,149000,3,80.0,1,2.0
859,495000,3,124.0,2,1.0
860,670000,4,140.0,2,2.0
861,370000,3,120.0,2,3.0
862,850000,3,140.0,2,3.0
863,230000,3,76.0,1,3.0
864,348000,3,120.0,1,5.0
865,770000,5,200.0,2,4.0
866,128000,1,35.0,1,2.0
867,419000,3,80.0,1,2.0
868,1190000,5,270.0,3,0.5
869,495000,3,120.0,2,3.0
870,250000,2,65.0,1,0.0
871,179000,3,90.0,1,2.0
872,1710000,5,232.0,3,1.0
873,1390000,5,403.0,3,3.0
874,595000,5,159.0,2,0.0
875,1030000,5,228.0,3,2.0
876,105000,1,50.0,1,1.0
877,1500000,5,260.0,2,4.0
878,259000,3,87.0,1,2.0
879,295000,4,116.0,2,0.0
880,216000,2,78.0,1,2.0
881,695000,4,155.0,3,6.0
882,215000,3,73.0,2,0.0
883,450000,4,120.0,2,1.0
884,890000,5,160.0,2,2.0
885,840000,5,155.0,2,3.0
886,520000,4,100.0,1,1.0
887,228000,3,72.0,2,1.0
888,185000,3,75.0,1,1.0
889,209000,3,85.0,1,7.0
890,169000,3,80.0,1,2.0
891,450000,5,130.0,2,2.0
892,240000,3,87.0,1,3.0
893,595000,5,177.0,2,2.0
894,388000,3,80.0,1,1.0
895,289000,3,84.0,2,0.0
896,1090000,5,210.0,2,5.0
897,360000,2,47.0,1,0.0
898,175000,4,84.0,1,1.0
899,360000,2,47.0,1,0.0
900,550000,3,103.0,1,0.0
901,219000,4,90.0,2,1.0
902,247000,3,87.0,1,0.5
903,230000,2,35.0,1,1.0
904,250000,3,70.0,1,1.0
905,290000,5,160.0,2,0.5
906,169000,4,115.0,2,0.5
907,395000,3,100.0,2,0.0
908,235000,3,85.0,1,4.0
909,270000,3,92.0,1,1.0
910,128000,3,50.0,1,0.5
911,429000,3,88.0,1,2.0
912,239000,4,92.0,1,1.0
913,765000,5,172.0,3,2.0
914,2150000,5,271.0,2,0.5
915,240000,3,80.0,1,1.0
916,520000,4,120.0,2,2.0
917,695000,5,163.0,2,4.0
918,690000,5,155.0,2,5.0
919,150000,2,65.0,1,1.0
920,490000,4,100.0,2,0.5
921,345000,4,95.0,2,1.0
922,235000,3,100.0,1,1.0
923,135000,3,82.0,1,0.0
924,165000,2,70.0,1,3.0
925,250000,3,100.0,1,4.0
926,190000,2,53.0,1,1.0
927,165000,2,50.0,1,0.0
928,320000,3,125.0,1,6.0
929,239000,3,100.0,2,2.0
930,210000,3,70.0,1,1.0
931,115000,3,60.0,1,2.0
932,285000,4,132.0,1,5.0
933,210000,3,90.0,1,5.0
934,245000,3,85.0,2,2.0
935,600000,3,150.0,2,2.0
936,550000,2,80.0,1,1.0
937,138000,2,50.0,1,1.0
938,570000,5,140.0,2,1.0
939,225000,2,58.0,1,2.0
940,198000,2,60.0,1,6.0
941,165000,2,78.0,1,4.0
942,540000,3,108.0,1,5.0
943,520000,4,133.0,3,1.0
944,560000,5,160.0,2,3.0
945,525000,5,150.0,2,0.0
946,460000,3,87.0,2,0.0
947,850000,5,180.0,2,5.0
948,360000,4,115.0,2,3.0
949,980000,5,180.0,3,1.0
950,290000,4,80.0,2,1.0
951,315000,3,80.0,2,3.0
952,225000,3,95.0,1,2.0
953,510000,5,125.0,2,1.0
954,1300000,5,200.0,2,1.0
955,199000,2,45.0,1,0.0
956,340000,3,115.0,1,0.0
957,750000,5,191.0,2,1.0
958,320000,5,145.0,2,1.0
959,569000,5,150.0,3,1.0
960,160000,4,94.0,1,0.0
961,235000,3,75.0,1,2.0
962,64000,2,33.0,1,0.0
963,1180000,5,275.0,3,2.0
964,435000,3,106.0,2,1.0
965,164000,4,85.0,1,0.5
966,215000,3,70.0,1,2.0
967,270000,3,90.0,1,1.0
968,645000,3,73.0,1,3.0
969,450000,3,100.0,2,1.0
970,650000,5,140.0,2,2.0
971,490000,3,92.0,2,1.0
972,1850000,4,247.0,3,2.0
973,205000,2,45.0,1,1.0
974,380000,2,50.0,1,0.0
975,298000,2,47.0,1,0.0
976,236000,3,87.0,2,3.0
977,135000,2,60.0,1,3.0
978,635000,5,217.0,3,2.0
979,1160000,5,273.0,2,1.0
980,790000,5,190.0,3,0.0
981,209000,2,50.0,1,2.0
982,299000,3,90.0,1,8.0
983,200000,3,80.0,1,2.0
984,169800,2,60.0,1,2.0
985,289000,2,65.0,1,2.0
986,279000,2,65.0,1,1.0
987,950000,5,185.0,2,3.0
988,135000,2,63.0,1,3.0
989,410000,4,144.0,2,8.0
990,240000,3,95.0,1,1.0
991,595000,4,90.0,2,2.0
992,435000,3,90.0,1,2.0
993,179000,4,70.0,2,0.0
994,119800,2,40.0,1,1.0
995,275000,3,104.0,1,1.0
996,499000,3,125.0,1,1.0
997,699000,5,160.0,2,0.0
998,420000,3,110.0,1,7.0
999,315000,2,60.0,1,0.5
1000,230000,4,125.0,2,2.0
1001,229000,3,85.0,1,5.0
1002,499000,3,80.0,2,2.0
1003,319000,5,100.0,2,0.0
1004,209000,2,65.0,1,4.0
1005,140000,2,40.0,1,0.0
1006,335000,3,97.0,2,7.0
1007,545000,5,153.0,2,4.0
1008,189000,2,70.0,1,6.0
1009,249000,2,60.0,1,1.0
1010,199000,2,80.0,1,2.0
1011,275000,4,140.0,2,1.0
1012,355000,5,140.0,2,1.0
1013,195000,4,80.0,2,2.0
1014,337000,5,160.0,3,0.0
1015,375000,3,87.0,1,2.0
1016,795000,4,115.0,1,4.0
1017,268000,2,50.0,1,0.5
1018,625000,4,130.0,2,4.0
1019,595000,4,90.0,2,2.0
1020,419000,3,100.0,1,1.0
1021,160000,2,55.0,1,0.0
1022,159000,4,115.0,2,2.0
1023,795000,4,115.0,2,5.0
1024,420000,3,63.0,1,5.0
1025,145000,1,56.0,1,-1.0
1026,299000,3,100.0,2,1.0
1027,319000,3,115.0,2,4.0
1028,210000,4,120.0,2,6.0
1029,455000,5,140.0,2,2.0
1030,795000,5,175.0,3,0.0
1031,495000,5,180.0,2,2.0
1032,575000,5,128.0,2,2.0
1033,600000,4,140.0,2,1.0
1034,203000,2,52.0,1,1.0
1035,179000,5,130.0,2,2.0
1036,399000,4,120.0,1,4.0
1037,279000,2,64.0,1,3.0
1038,260000,2,68.0,1,2.0
1039,385000,4,116.0,2,2.0
1040,239000,3,60.0,1,0.5
1041,780000,3,120.0,2,3.0
1042,380000,4,127.0,2,1.0
1043,645000,3,118.0,2,4.0
1044,630000,3,131.0,1,3.0
1045,169000,3,90.0,1,1.0
1046,520000,4,122.0,3,4.0
1047,390000,3,111.0,1,3.0
1048,394000,3,105.0,1,4.0
1049,330000,3,78.0,1,4.0
1050,199000,2,65.0,1,3.0
1051,135000,2,60.0,1,3.0
1052,349000,4,135.0,2,4.0
1053,1150000,5,320.0,2,4.0
1054,238000,2,60.0,1,0.0
1055,560000,5,161.0,2,1.0
1056,165000,2,62.0,1,0.0
1057,199000,3,94.0,1,3.0
1058,319000,3,85.0,1,1.0
1059,369000,3,103.0,1,1.0
1060,345000,4,107.0,2,1.0
1061,895000,4,147.0,2,2.0
1062,148000,4,100.0,1,4.0
1063,620000,5,151.0,3,3.0
1064,550000,5,200.0,3,1.0
1065,229000,2,70.0,1,1.0
1066,285000,3,110.0,1,3.0
1067,410000,3,97.0,2,1.0
1068,329000,4,100.0,3,1.0
1069,349000,3,80.0,2,3.0
1070,295000,2,66.0,1,0.0
1071,450000,5,190.0,3,9.0
1072,569000,5,150.0,2,0.0
1073,278000,3,100.0,1,6.0
1074,195000,3,71.0,1,0.0
1075,590000,5,145.0,2,1.0
1076,149000,1,30.0,1,-1.0
1077,130000,2,45.0,1,0.0
1078,575000,5,173.0,3,1.0
1079,219000,3,104.0,2,2.0
1080,370000,3,80.0,2,3.0
1081,190000,3,112.0,1,3.0
1082,480000,3,103.0,2,4.0
1083,125000,1,40.0,1,0.0
1084,485000,4,120.0,2,1.0
1085,200000,1,51.0,1,0.5
1086,415000,3,115.0,1,1.0
1087,189000,4,125.0,2,3.0
1088,195000,2,70.0,1,3.0
1089,349000,4,150.0,2,0.0
1090,310000,2,65.0,1,3.0
1091,129000,2,61.0,1,2.0
1092,79000,2,47.0,1,-1.0
1093,255000,1,45.0,1,1.0
1094,260000,3,100.0,1,0.0
1095,670000,5,159.0,2,5.0
1096,356000,3,99.0,2,0.0
1097,159000,2,92.0,1,1.0
1098,118000,1,62.0,1,4.0
1099,229000,3,81.0,1,5.0
1100,285000,3,95.0,2,2.0
1101,295000,3,60.0,1,0.0
1102,470000,4,135.0,2,8.0
1103,340000,3,95.0,2,0.0
1104,218000,2,55.0,1,3.0
1105,790000,5,165.0,3,1.0
1106,550000,5,140.0,1,1.0
1107,220000,3,65.0,1,1.0
1108,386500,4,92.0,2,0.0
1109,230000,3,71.0,1,0.0
1110,180000,2,70.0,1,3.0
1111,299000,5,110.0,2,4.0
1112,315000,5,160.0,3,1.0
1113,695000,5,130.0,1,2.0
1114,310000,2,97.0,1,0.0
1115,280000,2,63.0,1,1.0
1116,275000,2,68.0,1,4.0
1117,460000,5,122.0,2,3.0
1118,295000,3,80.0,1,2.0
1119,355000,2,60.0,1,7.0
1120,189000,4,75.0,2,1.0
1121,250000,2,65.0,1,0.5
1122,599000,4,110.0,2,1.0
1123,420000,5,155.0,2,1.0
1124,498000,4,110.0,2,1.0
1125,310000,3,90.0,1,6.0
1126,320000,3,85.0,2,8.0
1127,649000,5,160.0,2,5.0
1128,375000,4,105.0,2,2.0
1129,89000,2,43.0,1,0.0
1130,165000,2,55.0,1,1.0
1131,175000,3,90.0,1,1.0
1132,479000,4,140.0,2,5.0
1133,490000,3,139.0,2,1.0
1134,349000,4,104.0,1,4.0
1135,330000,3,93.0,2,1.0
1136,349000,3,80.0,1,5.0
1137,160000,2,63.0,1,3.0
1138,269000,3,95.0,1,2.0
1139,179000,3,85.0,2,5.0
1140,489000,4,100.0,2,0.0
1141,149000,2,55.0,1,3.0
1142,295000,3,70.0,1,1.0
1143,149000,3,70.0,1,3.0
1144,520000,3,110.0,2,1.0
1145,285000,3,114.0,2,3.0
1146,260000,2,52.0,1,4.0
1147,570000,5,153.0,2,3.0
1148,249000,3,70.0,1,1.0
1149,139000,2,52.0,1,0.0
1150,369000,3,80.0,2,1.0
1151,269000,3,72.0,1,3.0
1152,299000,3,80.0,2,0.5
1153,249000,3,95.0,1,7.0
1154,229000,3,80.0,1,3.0
1155,540000,4,135.0,2,2.0
1156,219000,2,70.0,1,0.0
1157,398000,3,90.0,1,6.0
1158,278000,3,80.0,2,0.5
1159,735000,5,155.0,2,3.0
1160,339000,3,100.0,2,4.0
1161,329000,4,120.0,2,3.0
1162,380000,3,120.0,2,2.0
1163,259000,4,100.0,1,4.0
1164,239000,2,53.0,1,1.0
1165,255000,4,78.0,2,0.0
1166,310000,3,89.0,1,3.0
1167,359000,3,90.0,1,6.0
1168,219000,2,50.0,1,0.0
1169,275000,3,90.0,1,2.0
1170,435000,5,145.0,2,2.0
1171,399000,4,120.0,2,2.0
1172,245000,2,75.0,1,3.0
1173,298000,3,88.0,1,0.5
1174,219000,2,70.0,1,0.0
1175,309000,5,100.0,1,2.0
1176,289000,3,85.0,1,0.0
1177,390000,3,94.0,2,2.0
1178,165000,2,59.0,1,3.0
1179,199000,2,75.0,1,1.0
1180,185000,2,50.0,1,1.0
1181,259000,3,90.0,2,1.0
1182,199000,3,65.0,1,1.0
1183,275000,3,99.0,1,2.0
1184,599000,5,210.0,3,3.0
1185,169000,3,97.0,2,0.0
1186,259000,4,137.0,2,2.0
1187,349000,3,115.0,2,1.0
1188,890000,5,197.0,2,3.0
1189,229000,2,50.0,1,0.5
1190,620000,3,180.0,2,2.0
1191,139000,3,76.0,2,4.0
1192,300000,3,85.0,1,2.0
1193,310000,3,97.0,2,0.5
1194,120000,2,50.0,1,0.5
1195,180000,2,63.0,1,2.0
1196,398000,3,105.0,1,4.0
1197,335000,3,100.0,2,0.0
1198,195000,3,71.0,1,5.0
1199,345000,3,120.0,1,5.0
1200,415000,3,122.0,2,0.5
1201,275000,3,83.0,1,6.0
1202,365000,4,116.0,1,-1.0
1203,395000,4,115.0,2,0.0
1204,159000,2,61.0,1,0.0
1205,149000,3,78.0,1,0.5
1206,749000,5,164.0,2,2.0
1207,580000,5,165.0,3,3.0
1208,205000,2,84.0,1,5.0
1209,164000,3,85.0,1,0.0
1210,229000,2,55.0,1,5.0
1211,295000,3,100.0,2,0.0
1212,390000,3,96.0,2,0.0
1213,478000,4,105.0,2,4.0
1214,255000,3,99.0,2,7.0
1215,265000,2,67.0,1,0.5
1216,629000,5,172.0,3,0.5
1217,245000,2,63.0,1,5.0
1218,290000,3,105.0,1,6.0
1219,249000,2,64.0,1,3.0
1220,1150000,5,238.0,3,1.0
1221,275000,3,85.0,1,5.0
1222,240000,3,96.0,1,5.0
1223,379000,3,120.0,2,6.0
1224,189000,3,105.0,1,2.0
1225,189000,3,85.0,1,2.0
1226,140000,3,95.0,1,0.0
1227,375000,4,115.0,2,9.0
1228,795000,4,160.0,3,2.0
1229,79000,1,23.0,1,5.0
1230,695000,5,180.0,3,2.0
1231,1450000,5,310.0,3,1.0
1232,295000,4,100.0,2,0.0
1233,209000,2,50.0,1,5.0
1234,229000,2,60.0,1,5.0
1235,690000,5,196.0,3,7.0
1236,480000,5,157.0,2,0.0
1237,349000,2,80.0,1,0.5
1238,150000,2,50.0,1,1.0
1239,159000,2,50.0,1,1.0
1240,465000,5,175.0,2,1.0
1241,305000,3,100.0,1,1.0
1242,470000,5,175.0,2,1.0
1243,1700000,4,155.0,2,4.0
1244,299000,5,165.0,2,1.0
1245,188000,2,75.0,1,7.0
1246,285000,3,118.0,1,6.0
1247,180000,1,35.0,1,0.0
1248,259000,3,100.0,1,2.0
1249,210000,3,75.0,1,1.0
1250,370000,2,70.0,1,5.0
1251,209000,2,65.0,1,5.0
1252,179000,2,50.0,1,3.0
1253,215000,3,100.0,1,3.0
1254,145000,1,40.0,1,7.0
1255,1200000,2,95.0,2,3.0
1256,149000,3,70.0,1,0.0
1257,249000,5,115.0,2,0.0
1258,350000,4,140.0,2,3.0
1259,490000,3,100.0,2,2.0
1260,670000,5,180.0,1,2.0
1261,1280000,5,230.0,3,2.0
1262,59000,2,40.0,1,3.0
1263,175000,2,65.0,2,3.0
1264,350000,3,106.0,1,2.0
1265,205000,3,72.0,1,2.0
1266,720000,5,159.0,2,2.0
1267,179000,3,65.0,1,0.0
1268,260000,2,56.0,1,1.0
1269,59000,2,35.0,1,2.0
1270,1700000,5,280.0,3,5.0
1271,370000,4,140.0,2,1.0
1272,198000,3,70.0,1,0.5
1273,249000,2,70.0,1,3.0
1274,399000,5,135.0,2,1.0
1275,165000,3,70.0,1,0.0
1276,279000,3,200.0,2,0.0
1277,129000,3,100.0,1,3.0
1278,219000,2,65.0,1,1.0
1279,219000,3,85.0,1,3.0
1280,650000,3,100.0,1,3.0
1281,185000,2,58.0,1,1.0
1282,209000,2,75.0,1,1.0
1283,260000,4,100.0,1,0.0
1284,665000,5,155.0,3,2.0
1285,520000,5,156.0,3,7.0
1286,169000,2,50.0,1,4.0
1287,179000,3,93.0,2,0.5
1288,630000,5,170.0,3,1.0
1289,299000,5,140.0,2,0.0
1290,290000,3,85.0,3,4.0
1291,725000,5,210.0,3,3.0
1292,265000,3,80.0,1,6.0
1293,159000,3,95.0,1,3.0
1294,165000,2,70.0,1,0.0
1295,1150000,5,160.0,2,0.0
1296,525000,4,100.0,1,1.0
1297,828000,4,140.0,2,3.0
1298,329000,4,100.0,2,3.0
1299,148000,3,73.0,2,0.0
1300,145000,3,120.0,2,3.0
1301,420000,5,190.0,3,0.0
1302,260000,3,105.0,1,2.0
1303,179000,3,90.0,2,2.0
1304,830000,4,166.0,2,4.0
1305,255000,3,88.0,2,2.0
1306,359000,3,85.0,1,0.5
1307,189000,3,70.0,1,2.0
1308,240000,3,75.0,2,0.5
1309,149000,4,100.0,1,0.0
1310,1200000,2,90.0,2,4.0
1311,279000,2,48.0,1,1.0
1312,385000,4,100.0,1,7.0
1313,170000,2,64.0,1,1.0
1314,399000,4,130.0,2,1.0
1315,209000,3,70.0,1,2.0
1316,149000,2,60.0,1,5.0
1317,240000,3,70.0,1,0.0
1318,124000,2,65.0,1,4.0
1319,650000,5,157.0,2,1.0
1320,360000,3,80.0,2,1.0
1321,287000,4,130.0,2,0.0
1322,199000,3,85.0,1,0.5
1323,199000,4,103.0,1,1.0
1324,129000,3,70.0,1,3.0
1325,165000,3,80.0,2,4.0
1326,620000,5,160.0,2,1.0
1327,760000,5,175.0,2,1.0
1328,265000,3,90.0,1,7.0
1329,159000,2,50.0,1,0.0
1330,168000,2,55.0,1,1.0
1331,625000,4,185.0,2,3.0
1332,720000,5,159.0,2,2.0
1333,199000,2,75.0,1,7.0
1334,760000,4,125.0,2,7.0
1335,249000,3,72.0,2,1.0
1336,235000,2,63.0,1,1.0
1337,99000,1,50.0,1,1.0
1338,280000,3,90.0,2,8.0
1339,515000,4,145.0,2,5.0
1340,315000,3,67.0,1,4.0
1341,230000,3,80.0,2,0.0
1342,255000,3,90.0,1,1.0
1343,169000,2,60.0,1,3.0
1344,120000,2,40.0,1,1.0
1345,159000,3,95.0,1,1.0
1346,345000,5,130.0,2,0.0
1347,349000,3,90.0,1,2.0
1348,379000,3,100.0,2,6.0
1349,305000,2,55.0,1,2.0
1350,225000,2,55.0,1,4.0
1351,350000,3,113.0,1,1.0
1352,192000,4,90.0,2,0.0
1353,340000,4,180.0,3,1.0
1354,165000,4,90.0,2,2.0
1355,980000,5,230.0,3,2.0
1356,1450000,5,310.0,3,1.0
1357,353000,4,125.0,2,4.0
1358,380000,3,80.0,2,4.0
1359,125000,2,86.0,1,0.0
1360,169000,3,80.0,2,0.5
1361,175000,3,80.0,1,5.0
1362,364000,4,120.0,1,3.0
1363,199000,4,120.0,1,1.0
1364,260000,2,60.0,1,1.0
1365,450000,4,105.0,2,3.0
1366,790000,4,164.0,2,3.0
1367,640000,5,165.0,3,1.0
1368,235000,3,110.0,1,1.0
1369,365000,3,86.0,2,3.0
1370,389000,3,90.0,1,1.0
1371,259000,3,90.0,1,0.0
1372,840000,4,110.0,1,5.0
1373,697000,5,208.0,3,4.0
1374,369000,4,130.0,2,2.0
1375,260000,2,57.0,1,1.0
1376,525000,5,122.0,2,3.0
1377,615000,4,155.0,2,4.0
1378,790000,5,180.0,3,1.0
1379,105000,2,40.0,1,0.0
1380,425000,4,125.0,2,7.0
1381,125000,2,65.0,1,0.5
1382,320000,4,110.0,2,0.0
1383,1750000,5,160.0,1,1.0
1384,330000,3,85.0,2,1.0
1385,730000,5,240.0,3,3.0
1386,530000,5,190.0,2,3.0
1387,250000,2,70.0,1,1.0
1388,235000,3,80.0,2,0.0
1389,172000,2,50.0,1,1.0
1390,1190000,5,242.0,2,3.0
1391,235000,4,95.0,2,1.0
1392,149000,3,100.0,1,2.0
1393,169000,3,105.0,1,0.5
1394,210000,2,50.0,1,2.0
1395,499000,4,135.0,3,4.0
1396,118000,1,30.0,1,1.0
1397,290000,3,85.0,1,3.0
1398,199000,3,110.0,2,3.0
1399,159000,3,90.0,1,2.0
1400,1600000,5,300.0,2,2.0
1401,300000,2,85.0,2,2.0
1402,790000,5,200.0,2,0.0
1403,485000,4,148.0,2,0.0
1404,550000,4,140.0,1,0.0
1405,270000,4,110.0,1,1.0
1406,449000,4,136.0,1,4.0
1407,160000,2,62.0,1,3.0
1408,620000,5,180.0,2,4.0
1409,249000,1,40.0,1,5.0
1410,250000,3,94.0,1,0.5
1411,950000,5,250.0,3,2.0
1412,595000,4,160.0,2,2.0
1413,770000,5,187.0,3,1.0
1414,350000,3,90.0,1,2.0
1415,129000,2,63.0,1,2.0
1416,139000,2,55.0,1,0.0
1417,248000,3,90.0,1,3.0
1418,470000,5,155.0,3,0.5
1419,179000,4,120.0,2,2.0
1420,115000,2,73.0,1,1.0
1421,289000,3,90.0,1,1.0
1422,535000,5,160.0,2,4.0
1423,195000,2,59.0,1,2.0
1424,285000,3,85.0,1,1.0
1425,299000,3,100.0,1,5.0
1426,295000,3,70.0,1,0.0
1427,299000,5,115.0,1,2.0
1428,530000,3,104.0,1,7.0
1429,489000,5,158.0,2,2.0
1430,199000,2,60.0,1,3.0
1431,149000,3,65.0,1,1.0
1432,269000,2,60.0,1,2.0
1433,630000,4,130.0,2,3.0
1434,295000,4,90.0,2,0.5
1435,210000,3,75.0,1,5.0
1436,390000,3,120.0,2,1.0
1437,580000,5,145.0,2,3.0
1438,385000,4,119.0,2,1.0
1439,80000,2,40.0,1,0.0
1440,700000,5,125.0,2,2.0
1441,279000,3,85.0,1,0.0
1442,815000,4,120.0,1,2.0
1443,209000,3,92.0,2,7.0
1444,319000,3,100.0,1,1.0
1445,228000,3,75.0,2,1.0
1446,439000,3,145.0,2,0.5
1447,193000,2,51.0,1,0.0
1448,425000,4,130.0,2,1.0
1449,256000,2,71.0,1,0.0
1450,310000,5,120.0,2,1.0
1451,189000,4,100.0,2,2.0
1452,350000,4,100.0,1,2.0
1453,265000,4,120.0,2,2.0
1454,830000,5,160.0,2,5.0
1455,199000,3,100.0,2,0.5
1456,289000,3,110.0,1,0.0
1457,175000,2,43.0,1,4.0
1458,290000,4,129.0,2,6.0
1459,259000,3,98.0,1,2.0
1460,295000,3,76.0,1,1.0
1461,289000,3,82.0,2,3.0
1462,175000,2,50.0,1,0.0
1463,390000,2,65.0,1,4.0
1464,489000,4,100.0,1,1.0
1465,249000,3,101.0,2,4.0
1466,630000,3,106.0,1,7.0
1467,165000,2,60.0,1,0.0
1468,300000,2,72.0,1,2.0
1469,580000,5,150.0,2,3.0
1470,349000,4,111.0,2,1.0
1471,319000,3,75.0,2,1.0
1472,144000,2,40.0,1,0.0
1473,450000,2,70.0,1,0.5
1474,630000,4,110.0,2,1.0
1475,530000,3,121.0,2,2.0
1476,295000,3,115.0,1,0.0
1477,139000,1,39.0,1,3.0
1478,115000,2,20.0,1,0.0
1479,265000,2,65.0,1,8.0
1480,315000,3,96.0,2,1.0
1481,275000,3,98.0,2,1.0
1482,99000,2,45.0,1,6.0
1483,590000,5,140.0,2,2.0
1484,1240000,5,260.0,3,4.0
1485,1050000,5,176.0,3,1.0
1486,559000,4,158.0,1,4.0
1487,580000,3,105.0,2,2.0
1488,120000,2,50.0,1,3.0
1489,1450000,4,176.0,2,1.0
1490,219000,3,77.0,1,2.0
1491,470000,4,130.0,2,2.0
1492,226000,3,85.0,1,4.0
1493,299000,2,74.0,1,1.0
1494,900000,5,191.0,3,0.0
1495,449000,5,160.0,2,2.0
1496,415000,5,130.0,2,1.0
1497,260000,2,60.0,1,4.0
1498,395000,3,75.0,1,5.0
1499,450000,3,100.0,1,2.0
1500,145000,2,60.0,1,0.0
1501,249000,3,77.0,1,3.0
1502,470000,3,71.0,1,3.0
1503,429000,5,130.0,2,0.0
1504,300000,3,66.0,1,0.0
1505,459000,4,145.0,2,3.0
1506,880000,4,150.0,3,3.0
1507,660000,5,222.0,3,2.0
1508,850000,4,160.0,2,2.0
1509,430000,3,90.0,1,5.0
1510,650000,4,140.0,2,1.0
1511,540000,3,112.0,2,2.0
1512,310000,2,65.0,1,6.0
1513,129000,2,40.0,1,0.0
1514,280000,3,105.0,1,1.0
1515,240000,3,93.0,2,2.0
1516,245000,2,66.0,1,6.0
1517,439000,4,110.0,1,5.0
1518,165000,3,68.0,2,0.0
1519,250000,2,71.0,1,4.0
1520,880000,3,159.0,2,3.0
1521,428000,4,120.0,2,7.0
1522,385000,4,110.0,2,0.0
1523,215000,3,82.0,1,0.5
1524,890000,5,153.0,1,3.0
1525,309000,3,85.0,1,1.0
1526,310000,2,65.0,1,6.0
1527,188000,2,60.0,1,5.0
1528,430000,5,145.0,2,1.0
1529,730000,4,170.0,2,2.0
1530,360000,4,133.0,2,5.0
1531,780000,5,205.0,3,2.0
1532,290000,2,40.0,1,0.0
1533,1080000,5,207.0,2,4.0
1534,429000,5,130.0,2,0.0
1535,369000,3,78.0,1,1.0
1536,1300000,5,246.0,3,2.0
1537,479000,3,116.0,2,4.0
1538,190000,3,78.0,1,0.0
1539,289000,4,90.0,1,0.5
1540,248000,3,90.0,2,6.0
1541,229000,2,65.0,1,2.0
1542,130000,2,45.0,1,1.0
1543,339000,3,82.0,1,5.0
1544,495000,3,107.0,1,0.0
1545,538000,4,120.0,1,3.0
1546,139000,2,60.0,1,1.0
1547,189000,2,50.0,1,0.0
1548,268000,4,110.0,1,5.0
1549,405000,3,94.0,1,5.0
1550,600000,5,195.0,3,4.0
1551,159000,2,55.0,1,3.0
1552,599000,4,162.0,3,5.0
1553,450000,4,117.0,2,3.0
1554,425000,4,120.0,2,1.0
1555,219000,3,90.0,1,1.0
1556,79000,2,45.0,1,1.0
1557,165000,3,70.0,2,0.0
1558,189000,3,90.0,1,2.0
1559,1150000,5,260.0,3,1.0
1560,265000,3,84.0,1,2.0
1561,210000,3,78.0,1,1.0
1562,155000,3,90.0,1,3.0
1563,845000,5,223.0,3,2.0
1564,299000,3,70.0,1,2.0
1565,160000,3,65.0,1,0.5
1566,540000,3,100.0,1,4.0
1567,530000,5,120.0,2,4.0
1568,459000,5,170.0,3,2.0
1569,149000,3,70.0,1,0.0
1570,255000,3,110.0,2,3.0
1571,300000,3,92.0,1,0.0
1572,245000,3,89.0,2,0.5
1573,299000,2,70.0,1,4.0
1574,165000,3,60.0,1,0.0
1575,329000,3,95.0,1,1.0
1576,480000,4,101.0,3,0.5
1577,189000,2,68.0,1,0.0
1578,199000,3,90.0,2,1.0
1579,225000,5,160.0,2,0.5
1580,149000,2,65.0,1,0.0
1581,175000,2,65.0,1,6.0
1582,345000,4,110.0,2,1.0
1583,139000,2,55.0,1,1.0
1584,290000,2,75.0,1,5.0
1585,159000,3,70.0,1,1.0
1586,190000,3,68.0,1,0.0
1587,209000,3,84.0,1,4.0
1588,195000,4,100.0,1,2.0
1589,259000,3,100.0,2,1.0
1590,245000,3,85.0,1,0.0
1591,65000,2,38.0,1,0.0
